Crash ID,Date,Day of Week,Time,Lane Count,Crash Type,Functional Class,Speed Limit,Environmental Conditions,Light Conditions,Surface Condition,Total Vehicles Involved,Curve Related,Alcohol Involved,Distracted Driving Involved,Drugged Driver Involved,Older Driver Involved,Temp Traffic Control Zone,Traffic Controls Present,Vehicle Type,Severity
14662920,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,1,1,1,3,3
14874835,2,1,1,2,1,2,4,2,1,1,3,2,2,2,2,1,1,1,1,3
14712645,2,1,1,2,3,2,1,2,1,1,2,2,2,1,2,2,1,1,2,3
14773737,2,1,1,2,2,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
14918191,2,1,2,3,1,2,4,2,4,1,2,2,2,2,2,2,1,1,2,3
14737916,2,1,2,2,5,2,3,2,1,1,1,2,2,2,2,2,1,1,1,3
14737915,2,1,2,3,5,2,3,2,1,1,1,2,2,2,2,2,1,1,1,3
14703699,2,1,2,3,1,2,4,2,1,1,2,2,2,2,2,1,1,1,2,3
14773732,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
14654851,2,1,1,2,3,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
14909730,2,1,1,2,4,2,2,2,1,1,1,1,2,1,2,2,1,1,1,2
14786617,2,1,1,3,3,2,2,2,1,1,2,2,2,2,2,1,1,1,1,3
14800655,2,1,1,3,3,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
14735683,2,1,1,2,3,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
14770053,2,1,1,2,1,2,3,2,1,1,3,2,2,1,2,3,1,1,1,3
14770054,2,1,1,2,1,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
14739859,2,1,2,3,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
14731395,2,1,2,3,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
14703696,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,1,1,1,2,3
14687087,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,3
14654847,2,1,1,2,4,2,3,2,1,1,1,2,2,2,2,2,1,1,3,3
14703694,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,1,3
14918192,2,2,2,3,1,2,4,2,4,1,3,2,2,1,2,2,1,1,1,3
14809849,2,2,2,2,1,2,4,2,4,1,2,2,2,1,2,2,1,1,1,3
14655663,2,2,2,2,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
14655662,2,2,2,2,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
14838358,2,2,2,2,1,1,3,2,1,1,2,2,2,2,2,1,1,1,1,3
14655661,2,2,1,2,1,2,4,2,1,1,3,2,2,2,2,3,1,1,1,3
14657299,2,2,1,2,1,2,3,2,1,1,2,1,2,1,2,2,1,1,1,3
14655660,2,2,1,2,1,2,4,2,1,1,3,2,2,1,2,2,1,1,1,3
14744576,2,2,1,3,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,2
14655659,2,2,2,2,3,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
14766558,2,2,1,2,3,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
14770023,2,2,1,2,2,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
14737912,2,2,1,2,1,2,3,2,1,1,3,2,2,2,2,2,1,1,3,3
14655657,2,2,1,2,1,2,4,2,1,1,2,2,2,1,2,3,1,1,1,3
14737911,2,2,1,2,3,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
14774233,2,2,3,2,3,2,3,1,4,1,2,2,2,1,2,2,1,1,3,3
14744536,2,2,3,2,2,2,1,2,4,1,2,2,2,1,2,2,1,1,1,3
14918644,2,1,2,3,1,2,4,2,3,1,2,2,2,2,2,2,1,1,1,3
14911750,2,1,2,3,1,2,4,2,4,1,3,2,2,2,2,2,1,1,2,3
14933330,2,1,2,3,1,2,4,2,4,1,3,2,2,2,2,2,1,1,1,3
14759785,2,1,2,2,1,2,4,2,4,1,2,2,2,2,2,2,1,2,1,3
14703690,2,1,1,3,1,2,4,2,1,1,3,2,2,2,2,2,1,1,2,3
14837390,2,1,1,2,4,2,2,2,1,1,1,1,2,1,2,2,1,1,1,3
14657293,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,3,1,1,1,3
14662914,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
14783326,2,1,1,2,3,2,3,2,1,1,2,1,2,1,2,3,1,1,1,3
14800636,2,1,1,3,1,2,3,2,1,1,3,2,2,2,2,3,1,1,1,3
14909511,2,1,1,2,1,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
14655656,2,1,1,2,4,2,4,2,1,1,1,2,2,2,2,2,1,1,1,2
14703689,2,1,2,3,3,2,4,2,4,1,2,2,2,2,2,2,1,1,2,3
14888973,2,1,2,3,3,2,4,2,4,1,2,2,2,2,2,2,1,1,3,3
14744505,2,1,2,3,1,2,2,2,4,1,3,2,2,2,2,2,2,2,1,3
14825899,2,1,2,3,3,2,4,2,3,1,2,2,2,2,2,3,1,1,1,3
14825900,2,1,2,3,1,2,4,2,4,1,3,2,2,2,2,2,1,1,2,3
14825894,2,1,2,3,1,2,4,2,4,1,2,2,2,2,2,1,1,1,2,3
14703686,2,1,1,3,4,2,4,2,1,1,1,2,2,1,2,2,1,1,1,3
14849279,2,1,1,3,3,2,2,2,1,1,2,2,2,2,2,1,1,1,3,3
14825892,2,1,1,3,1,2,4,1,1,1,2,2,2,1,2,2,1,1,1,3
14703685,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
14885546,2,1,1,2,4,2,2,2,1,2,1,2,2,1,2,2,1,1,3,3
14885544,2,1,1,2,4,2,2,2,1,1,1,2,2,1,2,2,1,1,3,3
14744492,2,1,1,3,1,2,2,2,1,1,3,2,2,1,2,2,1,1,1,3
14799309,2,1,1,2,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
14862724,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,2,3
14655655,2,1,3,2,4,2,4,2,3,1,1,2,1,2,2,3,1,1,1,2
14766523,2,1,3,2,1,2,3,2,4,1,2,2,2,1,2,2,1,3,1,3
14712823,2,1,2,2,1,2,4,2,4,1,3,2,2,2,2,3,1,1,1,3
14799308,2,1,2,2,1,2,4,2,4,1,3,2,2,1,2,1,1,1,1,3
14830378,2,1,2,2,1,2,3,2,3,1,2,2,2,2,2,2,1,1,1,3
14690301,2,1,2,2,1,2,3,2,1,1,2,2,2,2,2,1,1,1,1,3
14791621,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
14744484,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
14891921,2,1,1,2,1,2,2,2,1,1,3,2,2,1,2,3,1,1,1,3
14891920,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
14729211,2,1,1,3,1,2,4,2,1,1,2,1,2,2,2,3,1,1,2,3
14769966,2,1,1,2,2,2,3,2,1,1,2,1,2,1,2,1,1,1,2,3
14703682,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
14933335,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
14763122,2,1,3,3,1,2,3,2,1,1,2,2,2,2,2,2,1,1,2,3
14807086,2,1,3,3,5,2,3,2,4,1,2,1,1,1,2,2,1,1,1,3
14914223,2,1,2,3,3,2,2,2,4,1,2,2,2,1,2,2,1,1,1,3
14838087,2,1,2,3,3,2,4,2,4,1,2,2,2,2,2,3,1,1,1,3
14717175,2,1,2,2,3,2,4,2,4,1,2,2,2,2,2,2,1,1,3,3
14656735,2,1,2,2,3,2,4,2,4,1,2,2,2,1,2,2,1,2,1,3
14748908,2,1,2,3,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
14729752,2,1,2,3,1,2,4,2,2,1,3,2,2,2,2,3,1,1,1,3
14904104,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,2,3
14657286,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,1,1,1,2,3
14788347,2,1,1,3,2,2,2,2,1,1,2,2,2,1,2,2,1,1,2,3
14654826,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,1,1,1,1,3
14695240,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
14769941,2,1,1,2,2,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
14830371,2,1,2,2,1,2,3,2,4,1,2,2,2,1,2,1,1,1,1,3
14703675,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
14657283,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
14703674,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
14654823,2,1,1,3,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
14699732,2,1,1,2,4,2,2,2,1,1,1,2,2,1,2,2,1,2,1,2
14880545,2,1,1,3,1,2,3,2,1,1,2,2,2,2,2,1,1,1,3,3
14877526,2,1,1,2,5,2,1,2,1,1,1,2,2,1,2,2,1,1,1,3
14699731,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,3,3
14737903,2,1,1,2,5,2,3,2,1,1,1,2,2,2,2,2,1,1,1,3
14737904,2,1,1,2,5,2,3,2,1,1,1,2,2,2,2,2,1,1,1,3
14744450,2,2,2,3,4,2,3,1,4,2,1,2,2,1,2,2,1,1,1,3
14769922,2,2,2,2,3,2,3,1,4,2,2,1,2,2,2,2,1,1,1,3
14655650,2,2,2,2,3,2,4,2,3,1,2,2,2,2,2,2,1,1,1,3
14655648,2,2,2,2,1,2,4,2,4,1,3,2,2,2,2,2,1,1,1,3
14916373,2,2,1,3,4,2,4,2,1,1,1,2,2,2,2,2,1,1,1,3
14655647,2,2,1,2,1,2,4,2,1,1,2,2,2,2,2,2,1,1,2,3
14703672,2,2,3,3,4,2,4,1,2,2,1,2,2,2,2,2,1,1,1,3
14892925,2,2,1,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,2
14655645,2,2,1,2,4,2,4,2,1,1,1,2,2,2,2,2,1,1,1,3
14703670,2,2,1,3,1,2,4,2,1,1,3,2,2,2,2,3,1,1,1,3
14710403,2,2,1,3,1,2,4,2,1,1,3,2,2,2,2,2,2,1,1,3
14914179,2,2,3,3,1,2,2,2,4,1,2,2,2,1,2,2,1,1,1,3
14816011,2,1,2,3,3,2,4,2,3,1,2,2,2,2,2,2,1,1,3,3
14918641,2,1,2,3,1,2,4,2,4,1,3,2,2,1,2,3,1,2,1,3
14737901,2,1,2,2,1,2,3,2,3,1,2,2,2,2,2,2,1,1,2,3
14851984,2,1,1,3,1,2,2,2,1,1,2,2,2,1,2,3,1,1,1,3
14706321,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
14783323,2,1,1,2,3,2,3,2,1,1,2,1,2,2,2,2,1,1,2,3
14703669,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,2,3
14856458,2,1,1,3,4,2,4,1,1,2,1,2,2,1,2,2,1,1,1,3
14655644,2,1,2,2,4,2,4,1,1,2,1,2,2,2,2,2,1,1,2,2
14655675,2,1,1,2,1,2,4,1,1,2,2,1,2,2,2,2,1,1,1,3
14655643,2,1,1,2,4,2,4,2,1,1,2,2,2,1,2,1,1,1,2,3
14812523,2,1,1,2,1,2,4,2,1,1,3,2,2,1,2,2,2,1,1,3
14769874,2,1,1,2,3,2,2,2,1,1,2,1,2,1,2,2,1,1,1,3
14711280,2,1,1,2,4,2,1,2,1,1,1,2,2,1,2,2,1,1,3,3
14916370,2,1,3,3,5,2,4,2,4,1,1,1,2,2,2,2,1,1,3,3
14703668,2,1,3,3,4,2,4,2,2,1,1,2,2,1,2,2,1,1,1,3
14703667,2,1,2,3,4,2,4,2,4,1,1,2,1,1,2,2,1,1,1,3
14655642,2,1,2,2,4,2,4,2,4,1,1,2,2,1,2,2,1,1,1,3
14729737,2,1,2,3,1,2,4,2,4,1,2,2,2,1,2,2,1,1,1,3
14830347,2,1,2,3,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
14703729,2,1,2,2,4,2,2,2,3,1,1,2,2,2,2,2,1,1,1,3
14769858,2,1,1,2,1,2,3,2,1,1,3,2,2,2,2,1,1,1,1,3
14656733,2,1,1,2,4,2,4,1,1,2,1,1,2,1,2,2,1,1,1,2
14868515,2,1,1,2,1,1,4,2,1,1,2,2,2,1,2,1,1,1,2,3
14766457,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,2,3
14710045,2,1,1,2,4,2,1,2,1,1,1,2,1,2,1,2,1,1,1,2
14805551,2,1,2,2,3,2,4,2,3,1,2,1,2,2,2,2,1,1,1,3
14914134,2,1,2,3,3,2,2,2,4,1,2,2,2,2,2,1,1,1,3,3
14729735,2,1,2,3,1,2,4,2,4,1,2,2,2,1,2,1,1,1,1,3
14790481,2,1,2,2,2,2,1,2,1,1,2,2,2,1,2,2,1,1,1,3
14695035,2,1,2,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
14785026,2,1,1,2,1,2,4,2,1,1,2,2,2,2,2,1,1,2,1,3
14801329,2,1,1,2,3,2,4,2,1,1,2,1,2,2,2,1,1,1,3,3
14712492,2,1,1,3,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
14815172,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
14696502,2,1,1,3,1,2,2,2,1,1,2,1,2,1,2,2,1,1,1,3
14769830,2,1,3,3,3,2,1,2,1,1,2,2,2,1,2,3,1,1,1,3
14909188,2,1,2,2,4,2,2,1,4,2,1,2,2,1,2,2,3,1,1,2
14691408,2,1,2,2,4,2,3,1,3,2,1,2,2,2,2,2,3,1,3,3
14803302,2,1,2,3,1,2,3,1,4,2,2,2,2,1,2,2,1,1,1,3
14678353,2,1,1,3,1,2,4,2,1,1,3,2,2,2,2,2,1,1,1,3
14711820,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,2,1,3
14703661,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,2,3
14744313,2,1,1,3,4,2,2,2,1,1,1,2,2,2,2,1,1,1,1,3
14810922,2,1,1,3,3,2,2,2,1,1,2,1,2,1,2,2,1,1,3,3
14880535,2,1,1,3,1,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
14783321,2,1,1,3,4,2,3,2,1,1,3,2,2,1,2,2,1,1,2,3
14703660,2,1,1,3,1,2,4,2,1,2,3,2,2,2,2,2,1,1,1,3
14805552,2,1,1,2,4,2,4,1,1,1,1,2,2,2,2,2,1,1,3,3
14703659,2,1,3,3,1,2,4,1,4,2,2,2,2,2,2,2,1,1,2,3
14717014,2,2,2,2,4,2,3,2,4,1,1,1,2,1,2,2,1,1,1,3
14718045,2,2,1,2,1,1,3,2,1,1,2,2,2,2,2,1,3,1,2,3
14825870,2,2,1,3,1,2,4,2,1,1,2,2,2,2,2,1,1,1,1,3
14933327,2,2,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
14931961,2,2,2,3,4,1,4,2,1,1,1,1,2,2,2,3,1,1,1,3
14744268,2,2,3,3,3,2,2,2,3,1,2,2,2,1,2,3,1,2,1,3
14661986,2,2,3,3,1,2,4,2,4,1,2,2,2,2,2,2,1,1,3,3
14914099,2,2,3,3,1,2,2,2,4,1,2,2,2,1,2,2,1,2,3,3
14661985,2,2,3,3,3,2,4,2,4,1,2,2,2,2,2,1,1,1,3,3
14703654,2,2,3,3,3,2,4,2,4,1,2,2,2,2,2,2,1,1,3,3
14657264,2,2,3,2,1,2,3,2,4,1,2,2,2,1,2,2,1,1,1,3
14845410,2,1,2,3,1,2,4,2,3,1,3,2,2,1,2,2,1,1,1,2
14657263,2,1,2,2,1,2,3,2,4,1,2,2,2,2,2,2,1,1,2,3
14656730,2,1,2,2,4,2,4,2,1,1,1,2,2,2,2,2,1,1,1,3
14783319,2,1,2,2,1,2,3,2,1,1,2,1,2,1,2,2,1,1,1,3
14773645,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,2,1,1,2,3
14931172,2,1,1,3,3,2,4,2,1,1,3,2,2,2,2,2,4,1,3,1
14703652,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,1,1,2,3,3
14933419,2,1,1,2,2,2,2,2,1,1,2,2,2,1,2,1,1,1,2,3
14888947,2,1,3,3,3,2,4,2,4,1,2,2,1,1,2,2,1,1,1,3
14778074,2,1,2,3,1,2,1,2,3,1,2,1,2,2,2,2,1,1,3,3
14678352,2,1,2,3,4,2,4,2,3,1,1,2,2,1,2,1,1,1,1,3
14900308,2,1,2,2,1,2,3,2,4,1,2,2,2,1,2,2,1,1,1,3
14783318,2,1,2,2,1,2,3,2,1,1,2,1,2,1,2,2,1,2,1,3
14703651,2,1,2,3,3,2,4,2,1,1,2,2,2,2,2,3,1,2,3,3
14744231,2,1,2,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
14766408,2,1,1,2,3,2,3,2,1,1,2,1,2,2,2,2,1,1,1,3
14703650,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
14766405,2,1,1,2,1,2,3,2,1,1,2,1,2,2,2,2,1,1,1,3
14760367,2,1,1,2,3,2,3,2,1,1,2,2,2,1,2,3,1,1,1,3
14710391,2,1,1,3,1,2,4,2,1,1,2,1,2,2,2,2,1,1,2,3
14769741,2,1,1,2,1,2,3,2,1,1,3,2,2,1,2,2,1,1,1,3
14800579,2,1,1,3,3,2,3,2,1,1,2,2,2,1,2,1,1,1,3,3
14769739,2,1,1,2,3,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
14810896,2,1,1,3,3,2,2,2,1,1,3,1,2,1,2,2,1,1,3,3
14783070,2,1,1,2,3,1,2,2,1,1,2,2,2,2,2,2,2,1,3,3
14710390,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
14924996,2,1,3,3,5,2,4,2,3,1,2,2,2,2,2,2,1,1,3,3
14840610,2,1,2,3,1,2,4,2,4,1,3,2,2,2,2,2,1,1,1,3
14888945,2,1,2,3,1,2,4,2,3,1,2,2,2,2,2,3,1,1,1,3
14888944,2,1,2,3,1,2,4,2,3,1,2,2,2,2,2,2,1,1,1,3
14761409,2,1,1,3,1,2,1,2,1,1,2,2,2,1,2,1,1,1,3,3
14788271,2,1,1,3,1,2,2,2,1,1,2,2,2,1,2,2,1,2,1,3
14789732,2,1,1,3,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,3
14654786,2,1,1,2,3,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
14665590,2,1,1,3,3,2,2,2,1,1,2,1,2,1,2,1,3,1,1,3
14703648,2,1,1,2,3,2,2,2,1,1,2,1,2,2,2,2,1,1,3,3
14888942,2,1,2,3,1,2,4,2,4,1,3,2,2,2,2,2,1,1,3,3
14655635,2,1,2,2,1,2,4,2,2,1,2,2,2,1,2,2,1,1,1,3
14703643,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,2,3
14815145,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,3,1,1,2,3
14703644,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,3,1,1,2,3
14837324,2,1,1,2,2,2,2,2,1,1,2,2,2,2,2,1,2,1,1,3
14773629,2,1,1,3,3,2,3,2,1,1,2,2,2,1,2,2,1,1,3,3
14803248,2,1,1,3,1,2,2,2,1,1,2,2,2,1,2,1,1,1,3,3
14703642,2,1,1,2,3,2,2,2,1,1,2,2,1,2,1,1,1,2,2,3
14773625,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
14655638,2,1,1,2,1,2,4,2,1,1,2,1,2,2,2,2,1,1,2,3
14655634,2,1,3,2,3,2,4,2,3,1,2,2,2,1,2,2,1,1,1,3
14810881,2,1,2,3,1,2,2,2,4,1,2,2,2,2,2,2,1,2,1,3
14888939,2,1,2,3,1,2,4,2,4,1,2,2,2,2,2,2,1,2,1,3
14689603,2,1,2,2,3,2,4,2,4,1,2,2,2,2,2,1,1,1,1,3
14761403,2,1,2,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
14703640,2,1,1,2,1,2,4,1,1,2,2,2,2,1,2,2,1,1,2,3
14726723,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,2,3
14729724,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
14655632,2,1,1,2,1,2,4,2,1,1,2,1,2,1,2,2,1,1,1,3
14910720,2,1,1,3,3,2,4,2,1,1,2,2,2,1,2,1,1,1,1,3
14655633,2,1,1,2,5,2,4,2,1,1,1,2,2,2,2,2,1,1,3,3
14900280,2,1,3,2,5,2,3,2,4,1,1,2,2,2,2,2,1,1,1,1
14814394,2,2,2,3,3,2,4,2,4,1,2,2,2,2,2,1,1,1,3,3
14783314,2,2,2,2,2,2,3,2,4,1,2,1,2,1,2,2,1,1,1,2
14774231,2,2,2,3,3,2,3,2,4,1,2,2,2,2,2,2,1,1,2,3
14655631,2,2,2,2,1,2,4,2,3,1,3,2,2,1,2,2,1,1,2,3
14826501,2,2,2,3,1,2,4,2,4,1,2,2,2,2,2,2,1,1,1,3
14656726,2,2,2,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
14737886,2,2,1,2,1,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
14783313,2,2,1,2,3,2,3,2,1,1,2,1,2,2,2,2,1,1,1,3
14655628,2,2,3,2,1,2,4,2,4,1,2,2,2,1,2,3,1,1,2,3
14703637,2,2,2,2,1,2,4,1,4,2,2,2,2,2,2,2,1,1,1,3
14705526,2,2,2,2,3,2,1,2,1,1,2,2,2,1,2,1,1,1,3,3
14826499,2,2,1,3,5,2,4,1,1,2,3,2,2,2,2,2,1,2,1,3
14773605,2,2,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
14900274,2,2,1,2,3,2,2,2,1,1,2,2,2,2,2,2,1,1,1,3
14732751,2,2,3,3,1,2,1,2,4,1,3,2,2,1,2,2,1,1,1,3
14685108,2,1,2,3,1,2,4,2,4,1,2,2,2,1,2,1,1,1,1,3
14737888,2,1,2,2,3,2,3,2,4,1,2,2,2,2,2,3,1,1,3,3
14888937,2,1,2,3,1,2,4,2,4,1,2,2,2,1,2,2,1,1,1,3
14657245,2,1,1,3,1,2,3,2,1,1,2,1,2,1,2,2,1,1,1,3
14874772,2,1,1,2,3,2,4,2,1,1,2,2,2,1,2,3,1,1,1,3
14857681,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,2,1,1,1,3
14783312,2,1,1,2,3,2,3,2,1,1,2,1,2,2,2,2,1,1,1,3
14660040,2,1,1,2,2,1,3,2,1,1,2,2,2,2,2,1,1,1,2,3
14857678,2,1,1,2,3,2,2,2,1,1,2,2,2,1,2,1,1,1,1,3
14712488,2,1,1,3,3,2,2,2,1,1,2,2,2,1,2,2,1,1,2,3
14657242,2,1,1,2,1,2,3,2,1,1,2,1,2,1,2,1,1,1,1,3
14655625,2,1,1,2,5,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
14655626,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
14655624,2,1,3,2,4,2,4,2,3,1,1,1,1,1,2,2,1,1,1,3
14678349,2,1,3,3,5,2,4,2,4,1,1,1,2,1,2,2,1,1,3,2
14660741,2,1,2,3,1,2,4,2,3,1,2,2,2,2,2,2,1,1,3,3
14662901,2,1,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
14930720,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,1,1,1,1,3
14806982,2,1,1,3,1,2,3,2,1,1,2,1,2,2,2,2,1,1,1,3
14783310,2,1,1,3,1,2,3,2,1,1,2,2,2,1,2,3,1,1,1,3
14657239,2,1,1,2,1,2,3,2,1,1,2,1,2,1,2,1,1,1,2,3
14682646,2,1,1,3,3,2,4,2,1,1,3,2,2,2,2,2,4,1,2,3
14703631,2,1,1,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,3
14753168,2,1,1,2,1,2,2,2,1,2,3,2,2,2,2,1,3,1,2,3
14753166,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,1,3,1,1,3
14683084,2,1,1,2,5,2,1,2,1,1,1,2,2,2,2,2,4,1,3,3
14888934,2,1,2,3,5,2,4,2,4,1,1,2,2,2,2,2,1,1,1,3
14783307,2,1,2,3,1,2,3,2,1,1,2,2,2,2,2,2,1,1,2,3
14710382,2,1,1,3,1,2,4,2,1,1,3,2,2,2,2,2,1,1,1,2
14732735,2,1,1,2,3,2,1,2,1,1,2,2,2,2,2,2,1,1,1,3
14769603,2,1,1,2,3,2,2,2,1,1,2,2,2,2,2,2,1,1,1,3
14837295,2,1,1,2,1,2,2,2,1,1,2,2,2,1,2,1,1,1,1,3
14683492,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,1,3
14801321,2,1,1,2,1,2,4,2,1,1,2,1,2,2,2,2,1,1,1,3
14800521,2,1,1,3,3,2,3,2,1,1,2,2,2,2,2,2,1,1,3,3
14703629,2,1,2,3,3,2,4,2,4,1,2,2,2,2,2,2,1,1,2,3
14712820,2,1,2,2,1,2,4,2,4,1,2,2,2,1,2,2,1,1,1,3
14657232,2,1,1,3,1,2,3,2,1,1,2,1,2,1,2,2,1,1,1,3
14710381,2,1,1,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
14910268,2,1,1,3,1,2,2,2,1,1,2,2,2,1,2,3,1,1,1,3
14791551,2,1,1,2,1,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
14765263,2,1,1,2,1,2,3,2,1,1,2,2,2,1,2,2,1,1,1,3
14657230,2,1,1,2,1,2,3,2,1,1,2,1,2,1,2,2,1,1,1,3
14744040,2,1,1,2,2,2,1,2,1,1,2,2,2,2,2,2,1,1,3,3
14801319,2,1,1,2,3,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
14744037,2,1,1,2,3,2,3,2,1,1,2,1,2,2,2,2,1,1,3,3
14783308,2,2,2,2,1,2,1,2,1,1,2,1,2,1,2,2,1,1,2,3
14657225,2,2,1,2,1,2,3,2,1,1,2,1,2,1,2,2,1,1,1,3
14933324,2,2,1,3,3,2,4,2,1,1,2,2,2,2,2,2,1,1,1,3
14783306,2,2,3,2,5,2,3,2,3,2,1,1,1,1,2,2,1,1,1,3
14765232,2,2,1,2,1,2,2,1,1,1,3,2,1,1,2,2,1,1,1,3
14737877,2,2,3,2,1,2,3,1,4,2,2,2,2,2,2,2,1,1,2,3
14845393,2,1,2,3,1,2,4,2,1,1,2,2,2,2,2,2,1,1,3,3
14772487,2,1,1,2,1,2,3,2,1,1,2,2,2,2,2,2,1,1,1,3
14654736,2,1,1,2,3,2,2,2,1,1,2,2,2,2,2,1,1,1,3,3
14810832,2,1,1,3,1,2,2,2,1,1,3,1,2,1,2,2,1,1,1,3
14791539,2,1,2,2,3,2,2,2,4,1,2,2,2,1,2,3,1,1,2,3
14695336,2,1,2,2,1,2,3,2,4,1,3,1,2,1,2,1,2,1,1,3
14896405,2,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,3
14658094,2,1,2,2,3,2,3,2,1,1,2,2,2,2,2,1,1,1,3,2
14712819,2,1,1,2,4,2,4,2,1,1,1,1,2,2,2,2,1,1,2,3
14726699,2,1,1,3,1,2,4,2,1,1,2,2,2,1,2,2,1,1,1,3
